Rxn name	Formula	Gene-reaction association	LB	UB	Objective
R_PGPP181	H2O H2O[c] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)[c] => Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[c] + Phosphate[c] 	G_b1278 or G_b0418	  0.00	1000.00	  0.00
R_PGPP181pp	H2O H2O[p] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)[p] => Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[p] + Phosphate[p] 	G_b0418 or G_b1278	  0.00	1000.00	  0.00
R_PGSA120	CDP-1,2-didodecanoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PGSA140	CDP-1,2-ditetradecanoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PGSA141	CDP-1,2-ditetradec-7-enoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PGSA160	CDP-1,2-dihexadecanoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PGSA161	CDP-1,2-dihexadec-9-enoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PGSA180	CDP-1,2-dioctadecanoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PGSA181	CDP-1,2-dioctadec-11-enoylglycerol[c] + Glycerol 3-phosphate[c] => CMP C9H12N3O8P[c] + H+[c] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)[c] 	G_b1912	  0.00	1000.00	  0.00
R_PHDA	Phenylhydantoin[c] + H2O H2O[c] => Phenylureidoacetic acid[c] 	G_b2873	  0.00	1000.00	  0.00
R_PHEMEabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Protoheme C34H30FeN4O4[c] => ADP C10H12N5O10P2[c] + H+[c] + Protoheme C34H30FeN4O4[p] + Phosphate[c] 	G_b2198 and G_b2199 and G_b2197 and G_b2200 and G_b2201	  0.00	1000.00	  0.00
R_PHEMEtiex	Protoheme C34H30FeN4O4[p] => Protoheme C34H30FeN4O4[e] 		  0.00	1000.00	  0.00
R_PHETA1	2-Oxoglutarate[c] + L-Phenylalanine[c] <=> L-Glutamate[c] + Phenylpyruvate[c] 	G_b4054 or G_b0928 or G_b3770	-1000.00	1000.00	  0.00
R_PHEt2rpp	H+[p] + L-Phenylalanine[p] <=> H+[c] + L-Phenylalanine[c] 	G_b0576 or G_b0112	-1000.00	1000.00	  0.00
R_PHEtex	L-Phenylalanine[e] <=> L-Phenylalanine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_PHEtipp	L-Phenylalanine[c] => L-Phenylalanine[p] 	G_b1473	  0.00	1000.00	  0.00
R_PHYTSpp	6 H2O H2O[p] + Myo-Inositol hexakisphosphate[p] => Myo-Inositol[p] + 6 Phosphate[p] 	G_b0980	  0.00	1000.00	  0.00
R_PIt2rpp	H+[p] + Phosphate[p] => H+[c] + Phosphate[c] 	G_b3493 or G_b2987	  0.00	1000.00	  0.00
R_PItex	Phosphate[e] <=> Phosphate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_PItpp	Phosphate[c] => Phosphate[p] 	G_b4020	  0.00	1000.00	  0.00
R_PIuabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Phosphate[p] => ADP C10H12N5O10P2[c] + H+[c] + 2 Phosphate[c] 	G_b3725 and G_b3727 and G_b3728 and G_b3726	  0.00	1000.00	  0.00
R_PLIPA1A120pp	H2O H2O[p] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[p] => 2-dodecanoyl-sn-glycerol 3-phosphate[p] + Dodecanoate (n-C12:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1A140pp	H2O H2O[p] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[p] => 2-tetradecanoyl-sn-glycerol 3-phosphate[p] + Tetradecanoate (n-C14:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1A141pp	H2O H2O[p] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[p] => 2-tetradec-7-enoyl-sn-glycerol 3-phosphate[p] + Tetradecenoate (n-C14:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1A160pp	H2O H2O[p] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[p] => 2-hexadecanoyl-sn-glycerol 3-phosphate[p] + Hexadecanoate (n-C16:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1A161pp	H2O H2O[p] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[p] => 2-hexadec-9-enoyl-sn-glycerol 3-phosphate[p] + Hexadecenoate (n-C16:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1A180pp	H2O H2O[p] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[p] => 2-octadecanoyl-sn-glycerol 3-phosphate[p] + Octadecanoate (n-C18:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1A181pp	H2O H2O[p] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[p] => 2-octadec-11-enoyl-sn-glycerol 3-phosphate[p] + Octadecenoate (n-C18:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E120pp	H2O H2O[p] + Phosphatidylethanolamine (didodecanoyl, n-C12:0)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[p] + Dodecanoate (n-C12:0)[p] + H+[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E140pp	H2O H2O[p] + Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E141pp	H2O H2O[p] + Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E160pp	H2O H2O[p] + Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E161pp	H2O H2O[p] + Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E180pp	H2O H2O[p] + Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1E181pp	H2O H2O[p] + Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)[p] => 2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G120pp	H2O H2O[p] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[p] + Dodecanoate (n-C12:0)[p] + H+[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G140pp	H2O H2O[p] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G141pp	H2O H2O[p] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G160pp	H2O H2O[p] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G161pp	H2O H2O[p] + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G180pp	H2O H2O[p] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA1G181pp	H2O H2O[p] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[p] => 2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A120pp	H2O H2O[p] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[p] => 1-dodecanoyl-sn-glycerol 3-phosphate[p] + Dodecanoate (n-C12:0)[p] + H+[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A140pp	H2O H2O[p] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[p] => 1-tetradecanoyl-sn-glycerol 3-phosphate[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A141pp	H2O H2O[p] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[p] => 1-tetradec-7-enoyl-sn-glycerol 3-phosphate[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A160pp	H2O H2O[p] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[p] => 1-hexadecanoyl-sn-glycerol 3-phosphate[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A161pp	H2O H2O[p] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[p] => 1-hexadec-9-enoyl-sn-glycerol 3-phosphate[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A180pp	H2O H2O[p] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[p] => 1-octadecanoyl-sn-glycerol 3-phosphate[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2A181pp	H2O H2O[p] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[p] => 1-octadec-11-enoyl-sn-glycerol 3-phosphate[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E120pp	H2O H2O[p] + Phosphatidylethanolamine (didodecanoyl, n-C12:0)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[p] + Dodecanoate (n-C12:0)[p] + H+[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E140pp	H2O H2O[p] + Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E141pp	H2O H2O[p] + Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E160pp	H2O H2O[p] + Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E161pp	H2O H2O[p] + Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E180pp	H2O H2O[p] + Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2E181pp	H2O H2O[p] + Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)[p] => 1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G120pp	H2O H2O[p] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[p] + Dodecanoate (n-C12:0)[p] + H+[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G140pp	H2O H2O[p] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G141pp	H2O H2O[p] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G160pp	H2O H2O[p] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G161pp	H2O H2O[p] + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G180pp	H2O H2O[p] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PLIPA2G181pp	H2O H2O[p] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[p] => 1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b3821	  0.00	1000.00	  0.00
R_PMANM	D-Mannose 1-phosphate[c] <=> D-Mannose 6-phosphate[c] 	G_b2048	-1000.00	1000.00	  0.00
R_PMDPHT	5-Amino-6-(5'-phosphoribitylamino)uracil[c] + H2O H2O[c] => 4-(1-D-Ribitylamino)-5-aminouracil[c] + Phosphate[c] 	G_b0844 or G_b3812	  0.00	1000.00	  0.00
R_PMEACPE	H2O H2O[c] + Pimeloyl-[acyl-carrier protein] methyl ester[c] => Methanol[c] + Pimeloyl-[acyl-carrier protein][c] 	G_b3412	  0.00	1000.00	  0.00
R_PMPK	4-Amino-2-methyl-5-phosphomethylpyrimidine[c] + ATP C10H12N5O13P3[c] => 2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate[c] + ADP C10H12N5O10P2[c] 	G_b2103	  0.00	1000.00	  0.00
R_PNSPA	GMP-N-?-(N-?-acetyl lysine methyl ester) 5'-phosphoramidate[c] + H2O H2O[c] => GMP C10H12N5O8P[c] + N-?-acetyl lysine methyl ester[c] 	G_b1103	  0.00	1000.00	  0.00
R_PNTK	ATP C10H12N5O13P3[c] + (R)-Pantothenate[c] => D-4'-Phosphopantothenate[c] + ADP C10H12N5O10P2[c] + H+[c] 	G_b3974	  0.00	1000.00	  0.00
R_PNTOt4pp	Sodium[p] + (R)-Pantothenate[p] => Sodium[c] + (R)-Pantothenate[c] 	G_b3258	  0.00	1000.00	  0.00
R_PNTOtex	(R)-Pantothenate[e] <=> (R)-Pantothenate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_POAACR	Nicotinamide adenine dinucleotide - reduced[c] + Peroxyaminoacrylate[c] => 3-Aminoacrylate[c] + H2O H2O[c] + Nicotinamide adenine dinucleotide[c] 	G_b1010	  0.00	1000.00	  0.00
R_POR5	Coenzyme A[c] + 2 Flavodoxin semi oxidized[c] + Pyruvate[c] <=> Acetyl-CoA[c] + CO2 CO2[c] + 2 Flavodoxin reduced[c] + H+[c] 	(G_b1378 and G_b0684) or (G_b1378 and G_b2895)	-1000.00	1000.00	  0.00
R_POX	H2O H2O[c] + Pyruvate[c] + Ubiquinone-8[c] => Acetate[c] + CO2 CO2[c] + Ubiquinol-8[c] 	G_b0871	  0.00	1000.00	  0.00
R_PPA	H2O H2O[c] + Diphosphate[c] => H+[c] + 2 Phosphate[c] 	G_b2744 or G_b2502 or G_b4226	  0.00	1000.00	  0.00
R_PPA2	H2O H2O[c] + Inorganic triphosphate[c] => H+[c] + Phosphate[c] + Diphosphate[c] 	G_b2502 or G_b2744	  0.00	1000.00	  0.00
R_PPAKr	ADP C10H12N5O10P2[c] + Propanoyl phosphate[c] <=> ATP C10H12N5O13P3[c] + Propionate (n-C3:0)[c] 	G_b3115	-1000.00	1000.00	  0.00
R_PPALtex	Propanal[e] <=> Propanal[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_PPALtpp	Propanal[c] <=> Propanal[p] 		-1000.00	1000.00	  0.00
R_PPAt4pp	Sodium[p] + Propionate (n-C3:0)[p] => Sodium[c] + Propionate (n-C3:0)[c] 	G_b1015	  0.00	1000.00	  0.00
R_PPAtex	Propionate (n-C3:0)[e] <=> Propionate (n-C3:0)[p] 	G_b0241 or G_b1377 or G_b0929 or G_b2215	-1000.00	1000.00	  0.00
R_PPBNGS	2 5-Amino-4-oxopentanoate[c] => 2 H2O H2O[c] + H+[c] + Porphobilinogen[c] 	G_b0369	  0.00	1000.00	  0.00
R_PPC	CO2 CO2[c] + H2O H2O[c] + Phosphoenolpyruvate[c] => H+[c] + Oxaloacetate[c] + Phosphate[c] 	G_b3956	  0.00	1000.00	  0.00
R_PPCDC	N-((R)-4-Phosphopantothenoyl)-L-cysteine[c] + H+[c] => CO2 CO2[c] + Pantetheine 4'-phosphate[c] 	G_b3639	  0.00	1000.00	  0.00
R_PPCK	ATP C10H12N5O13P3[c] + Oxaloacetate[c] => ADP C10H12N5O10P2[c] + CO2 CO2[c] + Phosphoenolpyruvate[c] 	G_b3403	  0.00	1000.00	  0.00
R_PPCSCT	Propanoyl-CoA[c] + Succinate[c] => Propionate (n-C3:0)[c] + Succinyl-CoA[c] 	G_b2920	  0.00	1000.00	  0.00
R_PPDOy	H+[c] + D-Lactaldehyde[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => (R)-Propane-1,2-diol[c] + Nicotinamide adenine dinucleotide phosphate[c] 	G_b0325	  0.00	1000.00	  0.00
R_PPGPPDP	H2O H2O[c] + Guanosine 3',5'-bis(diphosphate)[c] => GDP C10H12N5O11P2[c] + Diphosphate[c] 	G_b3650	  0.00	1000.00	  0.00
R_PPK	ATP C10H12N5O13P3[c] + Phosphate[c] => ADP C10H12N5O10P2[c] + Diphosphate[c] 	G_b2501	  0.00	1000.00	  0.00
R_PPK2	ATP C10H12N5O13P3[c] + Diphosphate[c] => ADP C10H12N5O10P2[c] + Inorganic triphosphate[c] 	G_b2501	  0.00	1000.00	  0.00
R_PPM	Alpha-D-Ribose 1-phosphate[c] <=> Alpha-D-Ribose 5-phosphate[c] 	G_b4383	-1000.00	1000.00	  0.00
R_PPM2	2-Deoxy-D-ribose 1-phosphate[c] <=> 2-Deoxy-D-ribose 5-phosphate[c] 	G_b4383	-1000.00	1000.00	  0.00
R_PPNCL2	D-4'-Phosphopantothenate[c] + CTP C9H12N3O14P3[c] + L-Cysteine[c] => N-((R)-4-Phosphopantothenoyl)-L-cysteine[c] + CMP C9H12N3O8P[c] + H+[c] + Diphosphate[c] 	G_b3639	  0.00	1000.00	  0.00
R_PPND	Nicotinamide adenine dinucleotide[c] + Prephenate[c] => 3-(4-Hydroxyphenyl)pyruvate[c] + CO2 CO2[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b2600	  0.00	1000.00	  0.00
R_PPNDH	H+[c] + Prephenate[c] => CO2 CO2[c] + H2O H2O[c] + Phenylpyruvate[c] 	G_b2599	  0.00	1000.00	  0.00
R_PPPGO	1.5 O2 O2[c] + Protoporphyrinogen IX[c] => 3 H2O H2O[c] + Protoporphyrin[c] 	G_b3850	  0.00	1000.00	  0.00
R_PPPGO3	3 Fumarate[c] + Protoporphyrinogen IX[c] => Protoporphyrin[c] + 3 Succinate[c] 	G_b3850	  0.00	1000.00	  0.00
R_PPPNDO	H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + O2 O2[c] + Phenylpropanoate[c] => Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol[c] + Nicotinamide adenine dinucleotide[c] 	G_b2542 and G_b2538 and G_b2540 and G_b2539	  0.00	1000.00	  0.00
R_PPPNt2rpp	H+[p] + Phenylpropanoate[p] <=> H+[c] + Phenylpropanoate[c] 	G_b2536	-1000.00	1000.00	  0.00
R_PPPNtex	Phenylpropanoate[e] <=> Phenylpropanoate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_PPS	ATP C10H12N5O13P3[c] + H2O H2O[c] + Pyruvate[c] => AMP C10H12N5O7P[c] + 2 H+[c] + Phosphoenolpyruvate[c] + Phosphate[c] 	G_b1702	  0.00	1000.00	  0.00
R_PPTHpp	H2O H2O[p] + Phosphonate[p] => Hydrogen[p] + Phosphate[p] 	G_b0383	  0.00	1000.00	  0.00
R_PPTtex	Phosphonate[e] <=> Phosphonate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_PRAGSr	ATP C10H12N5O13P3[c] + Glycine[c] + 5-Phospho-beta-D-ribosylamine[c] <=> ADP C10H12N5O10P2[c] + N1-(5-Phospho-D-ribosyl)glycinamide[c] + H+[c] + Phosphate[c] 	G_b4005	-1000.00	1000.00	  0.00
R_PRAIS	ATP C10H12N5O13P3[c] + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine[c] => ADP C10H12N5O10P2[c] + 5-amino-1-(5-phospho-D-ribosyl)imidazole[c] + 2 H+[c] + Phosphate[c] 	G_b2499	  0.00	1000.00	  0.00
R_PRAIi	N-(5-Phospho-D-ribosyl)anthranilate[c] => 1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate[c] 	G_b1262	  0.00	1000.00	  0.00
R_PRAMPC	H2O H2O[c] + 1-(5-Phosphoribosyl)-AMP[c] => 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide[c] 	G_b2026	  0.00	1000.00	  0.00
R_PRASCSi	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[c] + L-Aspartate[c] + ATP C10H12N5O13P3[c] => (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate[c] + ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] 	G_b2476	  0.00	1000.00	  0.00
R_PRATPP	H2O H2O[c] + 1-(5-Phosphoribosyl)-ATP[c] => H+[c] + Diphosphate[c] + 1-(5-Phosphoribosyl)-AMP[c] 	G_b2026	  0.00	1000.00	  0.00
R_PRCPD	H2O H2O[c] + 5-phospho-?-D-ribose 1,2-cyclic phosphate[c] => H+[c] + D-Ribose 1,5-bisphosphate[c] 	G_b4092	  0.00	1000.00	  0.00
R_PRFGS	ATP C10H12N5O13P3[c] + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide[c] + L-Glutamine[c] + H2O H2O[c] => ADP C10H12N5O10P2[c] + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine[c] + L-Glutamate[c] + H+[c] + Phosphate[c] 	G_b2557	  0.00	1000.00	  0.00
R_PRMICI	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide[c] <=> 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide[c] 	G_b2024	-1000.00	1000.00	  0.00
R_PROD3	L-Proline[c] + Ubiquinone-8[c] => 1-Pyrroline-5-carboxylate[c] + H+[c] + Ubiquinol-8[c] 	G_b1014	  0.00	1000.00	  0.00
R_PROGLYabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + L-Prolinylglycine[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + L-Prolinylglycine[c] 	G_b3544 and G_b3542 and G_b3540 and G_b3541 and G_b3543	  0.00	1000.00	  0.00
R_PROGLYtex	L-Prolinylglycine[e] <=> L-Prolinylglycine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_PROabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + L-Proline[p] => ADP C10H12N5O10P2[c] + H+[c] + Phosphate[c] + L-Proline[c] 	G_b2677 and G_b2678 and G_b2679	  0.00	1000.00	  0.00
R_PROt2rpp	H+[p] + L-Proline[p] <=> H+[c] + L-Proline[c] 	G_b4111 or G_b0402	-1000.00	1000.00	  0.00
R_PROt4pp	Sodium[p] + L-Proline[p] => Sodium[c] + L-Proline[c] 	G_b1015	  0.00	1000.00	  0.00
R_PROtex	L-Proline[e] <=> L-Proline[p] 	G_b1377 or G_b2215 or G_b0241 or G_b0929	-1000.00	1000.00	  0.00
R_PRPPS	ATP C10H12N5O13P3[c] + Alpha-D-Ribose 5-phosphate[c] <=> AMP C10H12N5O7P[c] + H+[c] + 5-Phospho-alpha-D-ribose 1-diphosphate[c] 	G_b1207	-1000.00	1000.00	  0.00
R_PSCLYSt2pp	H+[p] + Psicoselysine[p] => H+[c] + Psicoselysine[c] 	G_b3370	  0.00	1000.00	  0.00
R_PSCLYStex	Psicoselysine[e] <=> Psicoselysine[p] 	G_b0929 or G_b2215 or G_b1377 or G_b0241	-1000.00	1000.00	  0.00
